"","site","block","plot","position_x","position_y","species","sp","mother","micro_topography","light","sand","time","height","diameter","survival"
"232","A1","B","Low",160,280,"Shorea xanthophylla","Sxan","9KSxan29a",19.6266666666667,23,49.024,0,NA,NA,1
"233","A1","B","Low",200,0,"Shorea pauciflora","Spau","Spau1",20.7266666666667,23,49.024,0,NA,NA,1
"234","A1","B","Low",200,40,"Shorea mecistopteryx","Smec","Smec1",19.1266666666667,23,49.024,0,NA,NA,1
"235","A1","B","Low",200,80,"Shorea leprosula","Slep","12HSlep8a",20.1266666666667,23,49.024,0,NA,NA,1
"236","A1","B","Low",200,120,"Dryobalanops lanceolata","Dry","Dry1",20.2266666666667,23,49.024,0,NA,NA,1
"237","A1","B","Low",200,160,"Shorea parvifolia","Spar","Spar1RDC",19.7266666666667,23,49.024,0,NA,NA,1
"238","A1","B","Low",200,200,"Shorea seminis","Ssem","Ssem1",18.8266666666667,23,49.024,0,NA,NA,1
"239","A1","B","Low",200,240,"Parashorea malaanonan","Pmal","12HPmal1a",19.4266666666667,23,49.024,0,NA,NA,1
"240","A1","B","Low",200,280,"Shorea falciferoides","Sfal","Sfal1",19.0266666666667,23,49.024,0,NA,NA,1
"241","A1","B","Low",240,0,"Shorea beccariana","Sbec","Sbec1",19.6266666666667,23,49.024,0,NA,NA,1
"242","A1","B","Low",240,40,"Shorea beccariana","Sbec","Sbec1",18.7266666666667,23,49.024,0,NA,NA,1
"243","A1","B","Low",240,80,"Shorea macroptera","Smac","Smac1",18.7266666666667,23,49.024,0,NA,NA,1
"244","A1","B","Low",240,120,"Shorea waltonii","Swal","Swal1",19.6266666666667,23,49.024,0,NA,NA,1
"245","A1","B","Low",240,160,"Dryobalanops lanceolata","Dry","Dry1",18.6266666666667,23,49.024,0,NA,NA,1
"246","A1","B","Low",240,200,"Shorea acuminatissima","Sacu","8MSacu2",17.1266666666667,23,49.024,0,NA,NA,1
"247","A1","B","Low",240,240,"Shorea macroptera","Smac","Smac1",17.2266666666667,23,49.024,0,NA,NA,1
"248","A1","B","Low",240,280,"Shorea leprosula","Slep","8QSlep4m",17.5266666666667,23,49.024,0,NA,NA,1
"249","A1","B","Low",280,0,"Shorea parvifolia","Spar","9QSpar10",19.7266666666667,23,49.024,0,NA,NA,1
"250","A1","B","Low",280,40,"Parashorea tomentella","Ptom","9JPtom14m",20.1266666666667,23,49.024,0,NA,NA,1
"251","A1","B","Low",280,80,"Shorea beccariana","Sbec","Sbec1",22.1266666666667,23,49.024,0,NA,NA,1
"252","A1","B","Low",280,120,"Shorea parvifolia","Spar","9QSpar10",21.8266666666667,23,49.024,0,NA,NA,1
"253","A1","B","Low",280,160,"Shorea seminis","Ssem","Ssem1",18.8266666666667,23,49.024,0,NA,NA,1
"254","A1","B","Low",280,200,"Shorea beccariana","Sbec","Sbec1",18.7266666666667,23,49.024,0,NA,NA,1
"255","A1","B","Low",280,240,"Shorea smithiana","Ssmi","Ssmi3a",21.4266666666667,23,49.024,0,NA,NA,1
"256","A1","B","Low",280,280,"Shorea mecistopteryx","Smec","Smec1",21.6266666666667,23,49.024,0,NA,NA,1
"257","A1","C","High",0,0,"Shorea pauciflora","Spau","Spau1",68.8333333333333,18,53.164,0,NA,NA,1
"258","A1","C","High",0,40,"Shorea smithiana","Ssmi","Ssmi5a",69.9333333333333,18,53.164,0,NA,NA,1
"259","A1","C","High",0,80,"Shorea leprosula","Slep","8PSlep2a",71.9333333333333,18,53.164,0,NA,NA,1
"260","A1","C","High",0,120,"Shorea falciferoides","Sfal","Sfal1",72.2333333333333,18,53.164,0,NA,NA,1
"261","A1","C","High",0,160,"Shorea parvifolia","Spar","9PSpar2",73.3333333333333,18,53.164,0,NA,NA,1
"262","A1","C","High",0,200,"Shorea smithiana","Ssmi","Ssmi2m",71.6333333333333,18,53.164,0,NA,NA,1
"263","A1","C","High",0,240,"Shorea smithiana","Ssmi","Ssmi4a",73.1333333333333,18,53.164,0,NA,NA,1
"264","A1","C","High",0,280,"Shorea waltonii","Swal","Swal1",74.3333333333333,18,53.164,0,NA,NA,1
"265","A1","C","High",40,0,"Parashorea malaanonan","Pmal","9PmalRDC1m",68.3333333333333,18,53.164,0,NA,NA,1
"266","A1","C","High",40,40,"Shorea acuminatissima","Sacu","9OSacu3",69.8333333333333,18,53.164,0,NA,NA,1
"267","A1","C","High",40,80,"Shorea beccariana","Sbec","Sbec1",72.8333333333333,18,53.164,0,NA,NA,1
"268","A1","C","High",40,120,"Shorea beccariana","Sbec","Sbec1",72.9333333333333,18,53.164,0,NA,NA,1
"269","A1","C","High",40,160,"Shorea beccariana","Sbec","Sbec1",72.7333333333333,18,53.164,0,NA,NA,1
"270","A1","C","High",40,200,"Shorea macroptera","Smac","Smac1",77.1333333333333,18,53.164,0,NA,NA,1
"271","A1","C","High",40,240,"Shorea macroptera","Smac","Smac1",80.3333333333333,18,53.164,0,NA,NA,1
"272","A1","C","High",40,280,"Dryobalanops lanceolata","Dry","Dry1",81.3333333333333,18,53.164,0,NA,NA,1
"273","A1","C","High",80,0,"Dryobalanops lanceolata","Dry","Dry1",69.0333333333333,18,53.164,0,NA,NA,1
"274","A1","C","High",80,40,"Shorea parvifolia","Spar","9PSpar2",71.6333333333333,18,53.164,0,NA,NA,1
"275","A1","C","High",80,80,"Shorea falciferoides","Sfal","Sfal1",72.8333333333333,18,53.164,0,NA,NA,1
"276","A1","C","High",80,120,"Shorea leprosula","Slep","8PSlep4m",76.7333333333333,18,53.164,0,NA,NA,1
"277","A1","C","High",80,160,"Shorea acuminatissima","Sacu","8MSacu2",78.3333333333333,18,53.164,0,NA,NA,1
"278","A1","C","High",80,200,"Shorea smithiana","Ssmi","90Ssmi10m",77.6333333333333,18,53.164,0,NA,NA,1
"279","A1","C","High",80,240,"Shorea gibbosa","Sgib","Sgib1",79.7333333333333,18,53.164,0,NA,NA,1
"280","A1","C","High",80,280,"Shorea mecistopteryx","Smec","Smec1",81.8333333333333,18,53.164,0,NA,NA,1
"281","A1","C","High",120,0,"Parashorea tomentella","Ptom","8LPtom6a",84.2333333333333,18,53.164,0,NA,NA,1
"282","A1","C","High",120,40,"Shorea waltonii","Swal","Swal1",82.3333333333333,18,53.164,0,NA,NA,1
"283","A1","C","High",120,80,"Shorea seminis","Ssem","Ssem1",84.4333333333333,18,53.164,0,NA,NA,1
"284","A1","C","High",120,120,"Shorea xanthophylla","Sxan","11HSxan1a",83.2333333333333,18,53.164,0,NA,NA,1
"285","A1","C","High",120,160,"Parashorea malaanonan","Pmal","AllPmal1a",80.4333333333333,18,53.164,0,NA,NA,1
"286","A1","C","High",120,200,"Shorea mecistopteryx","Smec","Smec1",79.8333333333333,18,53.164,0,NA,NA,1
"287","A1","C","High",120,240,"Shorea leprosula","Slep","Slep1RDCm",79.9333333333333,18,53.164,0,NA,NA,1
"288","A1","C","High",120,280,"Shorea seminis","Ssem","Ssem1",77.7333333333333,18,53.164,0,NA,NA,1
"289","A1","C","High",160,0,"Shorea acuminatissima","Sacu","9OSacu3",83.2333333333333,18,53.164,0,NA,NA,1
"290","A1","C","High",160,40,"Shorea gibbosa","Sgib","Sgib1",79.9333333333333,18,53.164,0,NA,NA,1
"291","A1","C","High",160,80,"Shorea pauciflora","Spau","Spau1",82.2333333333333,18,53.164,0,NA,NA,1
"292","A1","C","High",160,120,"Shorea parvifolia","Spar","Spar1RDC",81.9333333333333,18,53.164,0,NA,NA,1
"293","A1","C","High",160,160,"Parashorea tomentella","Ptom","PtomRDC1a",80.7333333333333,18,53.164,0,NA,NA,1
"294","A1","C","High",160,200,"Shorea falciferoides","Sfal","Sfal1",80.2333333333333,18,53.164,0,NA,NA,1
"295","A1","C","High",160,240,"Dryobalanops lanceolata","Dry","Dry1",79.3333333333333,18,53.164,0,NA,NA,1
"296","A1","C","High",160,280,"Shorea pauciflora","Spau","Spau1",79.6333333333333,18,53.164,0,NA,NA,1
"297","A1","C","High",200,0,"Shorea leprosula","Slep","12HSlep8a",80.4333333333333,18,53.164,0,NA,NA,1
"298","A1","C","High",200,40,"Shorea macroptera","Smac","Smac1",80.3333333333333,18,53.164,0,NA,NA,1
"299","A1","C","High",200,80,"Parashorea tomentella","Ptom","PtomRDC2m",78.3333333333333,18,53.164,0,NA,NA,1
"300","A1","C","High",200,120,"Shorea xanthophylla","Sxan","Sxan2OUa",77.3333333333333,18,53.164,0,NA,NA,1
"301","A1","C","High",200,160,"Shorea parvifolia","Spar","9QSpar10",76.5333333333333,18,53.164,0,NA,NA,1
"302","A1","C","High",200,200,"Shorea gibbosa","Sgib","Sgib1",78.3333333333333,18,53.164,0,NA,NA,1
"303","A1","C","High",200,240,"Shorea beccariana","Sbec","Sbec1",76.3333333333333,18,53.164,0,NA,NA,1
"304","A1","C","High",200,280,"Dryobalanops lanceolata","Dry","Dry1",76.8333333333333,18,53.164,0,NA,NA,1
"305","A1","C","High",240,0,"Parashorea tomentella","Ptom","9IPtom5m",81.9333333333333,18,53.164,0,NA,NA,1
"306","A1","C","High",240,40,"Shorea xanthophylla","Sxan","8MSxan3m",81.0333333333333,18,53.164,0,NA,NA,1
"307","A1","C","High",240,80,"Shorea waltonii","Swal","Swal1",80.8333333333333,18,53.164,0,NA,NA,1
"308","A1","C","High",240,120,"Shorea seminis","Ssem","Ssem1",80.7333333333333,18,53.164,0,NA,NA,1
"309","A1","C","High",240,160,"Shorea mecistopteryx","Smec","Smec1",80.6333333333333,18,53.164,0,NA,NA,1
"310","A1","C","High",240,200,"Parashorea malaanonan","Pmal","8LPmal9m",80.5333333333333,18,53.164,0,NA,NA,1
"311","A1","C","High",240,240,"Shorea macroptera","Smac","Smac1",81.0333333333333,18,53.164,0,NA,NA,1
"312","A1","C","High",240,280,"Shorea acuminatissima","Sacu","8MSacu2",79.3333333333333,18,53.164,0,NA,NA,1
"313","A1","C","High",280,0,"Shorea mecistopteryx","Smec","Smec1",83.3333333333333,18,53.164,0,NA,NA,1
"314","A1","C","High",280,40,"Parashorea malaanonan","Pmal","12HPmal1a",84.2333333333333,18,53.164,0,NA,NA,1
"315","A1","C","High",280,80,"Shorea gibbosa","Sgib","Sgib1",82.3333333333333,18,53.164,0,NA,NA,1
"316","A1","C","High",280,120,"Shorea falciferoides","Sfal","Sfal1",81.5333333333333,18,53.164,0,NA,NA,1
"317","A1","C","High",280,160,"Shorea xanthophylla","Sxan","Sxan3RDCm",81.7333333333333,18,53.164,0,NA,NA,1
"318","A1","C","High",280,200,"Shorea pauciflora","Spau","Spau1",83.7333333333333,18,53.164,0,NA,NA,1
"319","A1","C","High",280,240,"Shorea waltonii","Swal","Swal1",81.6333333333333,18,53.164,0,NA,NA,1
"320","A1","C","High",280,280,"Shorea seminis","Ssem","Ssem1",79.3333333333333,18,53.164,0,NA,NA,1
"321","A1","C","Low",0,0,"Parashorea tomentella","Ptom","Ptom3RCDm",16.5333333333333,11,76.933,0,NA,NA,1
"322","A1","C","Low",0,40,"Shorea xanthophylla","Sxan","8LSxan10m",19.7333333333333,11,76.933,0,NA,NA,1
"323","A1","C","Low",0,80,"Shorea gibbosa","Sgib","Sgib1",18.4333333333333,11,76.933,0,NA,NA,1
"324","A1","C","Low",0,120,"Shorea falciferoides","Sfal","Sfal1",20.4333333333333,11,76.933,0,NA,NA,1
"325","A1","C","Low",0,160,"Shorea acuminatissima","Sacu","9OSacu3",20.6333333333333,11,76.933,0,NA,NA,1
"326","A1","C","Low",0,200,"Shorea parvifolia","Spar","Spar1RDC",23.7333333333333,11,76.933,0,NA,NA,1
"327","A1","C","Low",0,240,"Shorea smithiana","Ssmi","9HSsmi4m",29.0333333333333,11,76.933,0,NA,NA,1
"328","A1","C","Low",0,280,"Shorea beccariana","Sbec","Sbec1",29.1333333333333,11,76.933,0,NA,NA,1
"329","A1","C","Low",40,0,"Shorea pauciflora","Spau","Spau1",16.0333333333333,11,76.933,0,NA,NA,1
"330","A1","C","Low",40,40,"Parashorea tomentella","Ptom","9JPtom14m",14.5333333333333,11,76.933,0,NA,NA,1
"331","A1","C","Low",40,80,"Shorea beccariana","Sbec","Sbec1",15.7333333333333,11,76.933,0,NA,NA,1
"332","A1","C","Low",40,120,"Dryobalanops lanceolata","Dry","Dry1",16.5333333333333,11,76.933,0,NA,NA,1
"333","A1","C","Low",40,160,"Shorea beccariana","Sbec","Sbec1",18.0333333333333,11,76.933,0,NA,NA,1
"334","A1","C","Low",40,200,"Shorea waltonii","Swal","Swal1",20.7333333333333,11,76.933,0,NA,NA,1
"335","A1","C","Low",40,240,"Shorea parvifolia","Spar","Spar1RDC",20.7333333333333,11,76.933,0,NA,NA,1
"336","A1","C","Low",40,280,"Shorea mecistopteryx","Smec","Smec1",22.0333333333333,11,76.933,0,NA,NA,1
"337","A1","C","Low",80,0,"Parashorea malaanonan","Pmal","8MPmal8m",9.73333333333333,11,76.933,0,NA,NA,1
"338","A1","C","Low",80,40,"Shorea pauciflora","Spau","Spau1",12.0333333333333,11,76.933,0,NA,NA,1
"339","A1","C","Low",80,80,"Shorea smithiana","Ssmi","90Ssmi10m",10.5333333333333,11,76.933,0,NA,NA,1
"340","A1","C","Low",80,120,"Shorea leprosula","Slep","8QSlep4m",12.0333333333333,11,76.933,0,NA,NA,1
"341","A1","C","Low",80,160,"Shorea beccariana","Sbec","Sbec1",12.0333333333333,11,76.933,0,NA,NA,1
"342","A1","C","Low",80,200,"Shorea mecistopteryx","Smec","Smec1",10.2333333333333,11,76.933,0,NA,NA,1
"343","A1","C","Low",80,240,"Parashorea tomentella","Ptom","PtomRDC4a",14.0333333333333,11,76.933,0,NA,NA,1
"344","A1","C","Low",80,280,"Shorea gibbosa","Sgib","Sgib1",4.03333333333333,11,76.933,0,NA,NA,1
"345","A1","C","Low",120,0,"Shorea parvifolia","Spar","9PSpar2",11.3333333333333,11,76.933,0,NA,NA,1
"346","A1","C","Low",120,40,"Parashorea malaanonan","Pmal","9LPmal7m",11.5333333333333,11,76.933,0,NA,NA,1
"347","A1","C","Low",120,80,"Shorea falciferoides","Sfal","Sfal1",13.5333333333333,11,76.933,0,NA,NA,1
"348","A1","C","Low",120,120,"Shorea macroptera","Smac","Smac1",8.23333333333332,11,76.933,0,NA,NA,1
"349","A1","C","Low",120,160,"Shorea waltonii","Swal","Swal1",7.23333333333332,11,76.933,0,NA,NA,1
"350","A1","C","Low",120,200,"Shorea gibbosa","Sgib","Sgib1",6.03333333333333,11,76.933,0,NA,NA,1
"351","A1","C","Low",120,240,"Shorea seminis","Ssem","Ssem1",7.43333333333334,11,76.933,0,NA,NA,1
"352","A1","C","Low",120,280,"Shorea falciferoides","Sfal","Sfal1",21.7333333333333,11,76.933,0,NA,NA,1
"353","A1","C","Low",160,0,"Shorea xanthophylla","Sxan","9KSxan2a",11.7333333333333,11,76.933,0,NA,NA,1
"354","A1","C","Low",160,40,"Parashorea malaanonan","Pmal","9JPmal1a",9.03333333333333,11,76.933,0,NA,NA,1
"355","A1","C","Low",160,80,"Shorea acuminatissima","Sacu","8MSacu2",11.0333333333333,11,76.933,0,NA,NA,1
"356","A1","C","Low",160,120,"Shorea seminis","Ssem","Ssem1",6.43333333333334,11,76.933,0,NA,NA,1
"357","A1","C","Low",160,160,"Shorea leprosula","Slep","9PSlep2m",6.53333333333333,11,76.933,0,NA,NA,1
"358","A1","C","Low",160,200,"Shorea waltonii","Swal","Swal1",8.43333333333334,11,76.933,0,NA,NA,1
"359","A1","C","Low",160,240,"Shorea smithiana","Ssmi","Ssmi3a",11.3333333333333,11,76.933,0,NA,NA,1
"360","A1","C","Low",160,280,"Shorea pauciflora","Spau","Spau1",7.03333333333333,11,76.933,0,NA,NA,1
"361","A1","C","Low",200,0,"Shorea seminis","Ssem","Ssem1",4.53333333333333,11,76.933,0,NA,NA,1
"362","A1","C","Low",200,40,"Parashorea tomentella","Ptom","Allptom4a",4.73333333333332,11,76.933,0,NA,NA,1
"363","A1","C","Low",200,80,"Shorea pauciflora","Spau","Spau1",10.0333333333333,11,76.933,0,NA,NA,1
"364","A1","C","Low",200,120,"Shorea macroptera","Smac","Smac1",10.0333333333333,11,76.933,0,NA,NA,1
"365","A1","C","Low",200,160,"Shorea seminis","Ssem","Ssem1",10.0333333333333,11,76.933,0,NA,NA,1
"366","A1","C","Low",200,200,"Shorea acuminatissima","Sacu","9OSacu3",10.0333333333333,11,76.933,0,NA,NA,1
"367","A1","C","Low",200,240,"Shorea leprosula","Slep","12HSlep8a",11.0333333333333,11,76.933,0,NA,NA,1
"368","A1","C","Low",200,280,"Shorea falciferoides","Sfal","Sfal1",14.9333333333333,11,76.933,0,NA,NA,1
"369","A1","C","Low",240,0,"Shorea macroptera","Smac","Smac1",4.53333333333333,11,76.933,0,NA,NA,1
"370","A1","C","Low",240,40,"Shorea acuminatissima","Sacu","8MSacu2",4.63333333333333,11,76.933,0,NA,NA,1
"371","A1","C","Low",240,80,"Shorea xanthophylla","Sxan","8MSxan3m",6.03333333333333,11,76.933,0,NA,NA,1
"372","A1","C","Low",240,120,"Shorea parvifolia","Spar","9QSpar10",5.03333333333333,11,76.933,0,NA,NA,1
"373","A1","C","Low",240,160,"Shorea mecistopteryx","Smec","Smec1",3.03333333333333,11,76.933,0,NA,NA,1
"374","A1","C","Low",240,200,"Shorea gibbosa","Sgib","Sgib1",4.03333333333333,11,76.933,0,NA,NA,1
"375","A1","C","Low",240,240,"Shorea macroptera","Smac","Smac1",5.63333333333333,11,76.933,0,NA,NA,1
"376","A1","C","Low",240,280,"Shorea leprosula","Slep","8PSlep2a",4.53333333333333,11,76.933,0,NA,NA,1
"377","A1","C","Low",280,0,"Shorea smithiana","Ssmi","Ssmi4a",0.433333333333337,11,76.933,0,NA,NA,1
"378","A1","C","Low",280,40,"Parashorea malaanonan","Pmal","9LPmal9a",0.533333333333331,11,76.933,0,NA,NA,1
"379","A1","C","Low",280,80,"Dryobalanops lanceolata","Dry","Dry1",1.03333333333333,11,76.933,0,NA,NA,1
"380","A1","C","Low",280,120,"Dryobalanops lanceolata","Dry","Dry1",6.03333333333333,11,76.933,0,NA,NA,1
"381","A1","C","Low",280,160,"Shorea waltonii","Swal","Swal1",8.03333333333333,11,76.933,0,NA,NA,1
"382","A1","C","Low",280,200,"Shorea mecistopteryx","Smec","Smec1",10.0333333333333,11,76.933,0,NA,NA,1
"383","A1","C","Low",280,240,"Shorea xanthophylla","Sxan","9KSxan29a",11.6333333333333,11,76.933,0,NA,NA,1
"384","A1","C","Low",280,280,"Dryobalanops lanceolata","Dry","Dry1",10.8333333333333,11,76.933,0,NA,NA,1
"385","A1","D","High",0,0,"Shorea xanthophylla","Sxan","Sxan2OUa",66.0333333333333,17,60.504,0,NA,NA,1
"386","A1","D","High",0,40,"Parashorea tomentella","Ptom","9JPtom14m",66.1333333333333,17,60.504,0,NA,NA,1
"387","A1","D","High",0,80,"Shorea smithiana","Ssmi","9HSsmi4m",66.6333333333333,17,60.504,0,NA,NA,1
"388","A1","D","High",0,120,"Shorea acuminatissima","Sacu","8MSacu2",66.3333333333333,17,60.504,0,NA,NA,1
"389","A1","D","High",0,160,"Shorea falciferoides","Sfal","Sfal1",64.6333333333333,17,60.504,0,NA,NA,1
"390","A1","D","High",0,200,"Parashorea malaanonan","Pmal","8MPmal8m",66.6333333333333,17,60.504,0,NA,NA,1
"391","A1","D","High",0,240,"Shorea pauciflora","Spau","Spau1",65.6333333333333,17,60.504,0,NA,NA,1
"392","A1","D","High",0,280,"Shorea waltonii","Swal","Swal1",71.6333333333333,17,60.504,0,NA,NA,1
"393","A1","D","High",40,0,"Shorea parvifolia","Spar","Spar1RDC",68.1333333333333,17,60.504,0,NA,NA,1
"394","A1","D","High",40,40,"Shorea macroptera","Smac","Smac1",66.1333333333333,17,60.504,0,NA,NA,1
"395","A1","D","High",40,80,"Shorea leprosula","Slep","8PSlep2a",65.6333333333333,17,60.504,0,NA,NA,1
"396","A1","D","High",40,120,"Shorea smithiana","Ssmi","Ssmi4a",67.2333333333333,17,60.504,0,NA,NA,1
"397","A1","D","High",40,160,"Shorea beccariana","Sbec","Sbec1",62.6333333333333,17,60.504,0,NA,NA,1
"398","A1","D","High",40,200,"Parashorea tomentella","Ptom","PtomRDC4a",60.6333333333333,17,60.504,0,NA,NA,1
"399","A1","D","High",40,240,"Shorea mecistopteryx","Smec","Smec1",61.1333333333333,17,60.504,0,NA,NA,1
"400","A1","D","High",40,280,"Shorea parvifolia","Spar","9PSpar2",63.3333333333333,17,60.504,0,NA,NA,1
"401","A1","D","High",80,0,"Parashorea tomentella","Ptom","8LPtom6a",67.6333333333333,17,60.504,0,NA,NA,1
"402","A1","D","High",80,40,"Shorea smithiana","Ssmi","Ssmi4a",65.6333333333333,17,60.504,0,NA,NA,1
"403","A1","D","High",80,80,"Shorea acuminatissima","Sacu","8MSacu2",66.3333333333333,17,60.504,0,NA,NA,1
"404","A1","D","High",80,120,"Parashorea malaanonan","Pmal","AllPmal1a",67.6333333333333,17,60.504,0,NA,NA,1
"405","A1","D","High",80,160,"Shorea gibbosa","Sgib","Sgib1",65.1333333333333,17,60.504,0,NA,NA,1
"406","A1","D","High",80,200,"Shorea waltonii","Swal","Swal1",60.6333333333333,17,60.504,0,NA,NA,1
"407","A1","D","High",80,240,"Parashorea tomentella","Ptom","Ptom3RCDm",59.6333333333333,17,60.504,0,NA,NA,1
"408","A1","D","High",80,280,"Shorea xanthophylla","Sxan","8MSxan3m",62.6333333333333,17,60.504,0,NA,NA,1
"409","A1","D","High",120,0,"Shorea mecistopteryx","Smec","Smec1",65.6333333333333,17,60.504,0,NA,NA,1
"410","A1","D","High",120,40,"Shorea falciferoides","Sfal","Sfal1",65.1333333333333,17,60.504,0,NA,NA,1
"411","A1","D","High",120,80,"Dryobalanops lanceolata","Dry","Dry1",65.6333333333333,17,60.504,0,NA,NA,1
"412","A1","D","High",120,120,"Shorea smithiana","Ssmi","9HSsmi4m",63.6333333333333,17,60.504,0,NA,NA,1
"413","A1","D","High",120,160,"Shorea leprosula","Slep","8QSlep4m",77.1333333333333,17,60.504,0,NA,NA,1
"414","A1","D","High",120,200,"Dryobalanops lanceolata","Dry","Dry1",75.6333333333333,17,60.504,0,NA,NA,1
"415","A1","D","High",120,240,"Shorea xanthophylla","Sxan","8MSxan9m",75.2333333333333,17,60.504,0,NA,NA,1
"416","A1","D","High",120,280,"Shorea pauciflora","Spau","Spau1",78.0333333333333,17,60.504,0,NA,NA,1
"417","A1","D","High",160,0,"Shorea mecistopteryx","Smec","Smec1",64.6333333333333,17,60.504,0,NA,NA,1
"418","A1","D","High",160,40,"Shorea mecistopteryx","Smec","Smec1",66.3333333333333,17,60.504,0,NA,NA,1
"419","A1","D","High",160,80,"Parashorea malaanonan","Pmal","9LPmal9a",67.6333333333333,17,60.504,0,NA,NA,1
"420","A1","D","High",160,120,"Shorea beccariana","Sbec","Sbec1",71.6333333333333,17,60.504,0,NA,NA,1
"421","A1","D","High",160,160,"Shorea acuminatissima","Sacu","9OSacu3",72.3333333333333,17,60.504,0,NA,NA,1
"422","A1","D","High",160,200,"Dryobalanops lanceolata","Dry","Dry1",70.3333333333333,17,60.504,0,NA,NA,1
"423","A1","D","High",160,240,"Shorea pauciflora","Spau","Spau1",66.0333333333333,17,60.504,0,NA,NA,1
"424","A1","D","High",160,280,"Shorea macroptera","Smac","Smac1",71.6333333333333,17,60.504,0,NA,NA,1
"425","A1","D","High",200,0,"Shorea seminis","Ssem","Ssem1",61.6333333333333,17,60.504,0,NA,NA,1
"426","A1","D","High",200,40,"Dryobalanops lanceolata","Dry","Dry1",64.2333333333333,17,60.504,0,NA,NA,1
"427","A1","D","High",200,80,"Shorea beccariana","Sbec","Sbec1",66.8333333333333,17,60.504,0,NA,NA,1
"428","A1","D","High",200,120,"Shorea gibbosa","Sgib","Sgib1",71.6333333333333,17,60.504,0,NA,NA,1
"429","A1","D","High",200,160,"Shorea waltonii","Swal","Swal1",72.9333333333333,17,60.504,0,NA,NA,1
"430","A1","D","High",200,200,"Shorea macroptera","Smac","Smac1",68.6333333333333,17,60.504,0,NA,NA,1
"431","A1","D","High",200,240,"Shorea xanthophylla","Sxan","9KSxan29a",61.6333333333333,17,60.504,0,NA,NA,1
"432","A1","D","High",200,280,"Shorea leprosula","Slep","8PSlep4m",69.6333333333333,17,60.504,0,NA,NA,1
"433","A1","D","High",240,0,"Shorea seminis","Ssem","Ssem1",62.1333333333333,17,60.504,0,NA,NA,1
"434","A1","D","High",240,40,"Shorea acuminatissima","Sacu","9OSacu3",63.6333333333333,17,60.504,0,NA,NA,1
"435","A1","D","High",240,80,"Shorea beccariana","Sbec","Sbec1",67.0333333333333,17,60.504,0,NA,NA,1
"436","A1","D","High",240,120,"Shorea gibbosa","Sgib","Sgib1",71.6333333333333,17,60.504,0,NA,NA,1
"437","A1","D","High",240,160,"Shorea waltonii","Swal","Swal1",71.8333333333333,17,60.504,0,NA,NA,1
"438","A1","D","High",240,200,"Shorea pauciflora","Spau","Spau1",70.7333333333333,17,60.504,0,NA,NA,1
